Country, NY.GDP.MKTP.CD, NE.DAB.DEFL.ZS, TG.VAL.TOTL.GD.ZS, DT.ODA.ODAT.CD, MS.MIL.MPRT.KD, NE.CON.PETC.CN, AG.LND.AGRI.K2, EN.ATM.CO2E.GF.KT, DC.DAC.BELL.CD, NY.GNP.MKTP.KD, NE.RSB.GNFS.KN, NY.GDP.MKTP.KD.ZG, SP.DYN.LE00.FE.IN, EG.IMP.CONS.ZS, SP.POP.DPND, NE.CON.PETC.KD, EN.CO2.BLDG.ZS, NE.RSB.GNFS.ZS, AG.LND.CROP.ZS, TX.VAL.MRCH.R3.ZS, NE.EXP.GNFS.KD, SP.POP.TOTL.FE.ZS, NY.GDP.DISC.KN, TM.VAL.MRCH.WL.CD, SP.DYN.AMRT.FE, DC.DAC.KORL.CD, NE.IMP.GNFS.CD, EN.ATM.CO2E.KT, TM.VAL.MRCH.R5.ZS, EG.USE.CRNW.ZS, DT.ODA.ALLD.CD, SH.STA.MMRT.NE, SP.URB.TOTL.IN.ZS, NY.GDP.PCAP.CN, EN.POP.DNST, NY.GDP.FCST.CN, NY.GDP.FCST.CD, EG.USE.COMM.CL.ZS, FR.INR.LNDP, TM.VAL.MRCH.HI.ZS, PA.NUS.FCRF, NE.GDI.FPRV.CN, AG.LND.ARBL.HA.PC, NE.CON.GOVT.KD, NY.GNS.ICTR.GN.ZS, TM.VAL.MRCH.RS.ZS, DC.DAC.PRTL.CD, NE.DAB.TOTL.KD, NY.GDS.TOTL.ZS, NE.GDI.STKB.KN, NY.GDS.TOTL.CD, AG.LND.TOTL.K2, NV.SRV.TETC.ZS, NY.TTF.GNFS.KN, NE.CON.GOVT.KN, NY.GDP.PCAP.KN, DC.DAC.FRAL.CD, SP.URB.TOTL, IP.PAT.NRES, TX.VAL.MRCH.RS.ZS, NY.GDY.TOTL.KD, DT.ODA.ODAT.GN.ZS, SH.DTH.MORT, DC.DAC.DEUL.CD, EN.ATM.CO2E.KD.GD, EN.ATM.CO2E.PC, NE.GDI.TOTL.KD, TM.VAL.MRCH.R3.ZS, SP.DYN.IMRT.IN, NV.SRV.TETC.CD, DC.DAC.NORL.CD, TX.VAL.MRCH.WR.ZS, EN.ATM.CO2E.GF.ZS, TX.VAL.MRCH.OR.ZS, DT.ODA.ODAT.KD, NE.CON.TOTL.CN, SP.DYN.LE00.MA.IN, EN.ATM.CO2E.SF.ZS, NE.GDI.STKB.CD, NV.IND.MANF.CD, NY.TRF.NCTR.CN, IP.TMK.RESD, NE.IMP.GNFS.CN, NE.EXP.GNFS.ZS, NV.IND.TOTL.ZS, AG.LND.AGRI.ZS, DC.DAC.TOTL.CD, TM.VAL.MRCH.WR.ZS, NE.EXP.GNFS.KD.ZG, SP.DYN.LE00.IN, NY.GNP.MKTP.CD, NV.AGR.TOTL.ZS, DC.DAC.ITAL.CD, DC.DAC.CANL.CD, EG.ELC.NUCL.ZS, NY.GDP.PCAP.KD.ZG, TX.VAL.MRCH.R5.ZS, NV.IND.TOTL.CN, TX.VAL.MRCH.R1.ZS, NY.GNP.PCAP.KN, NE.DAB.TOTL.KN, NE.EXP.GNFS.CN, NE.CON.TETC.CN, NY.GNS.ICTR.CN, NE.GDI.TOTL.ZS, NY.ADJ.ICTR.GN.ZS, EN.CO2.TRAN.ZS, NY.GDP.PCAP.KD, FR.INR.DPST, NV.SRV.TETC.KD, IP.PAT.RESD, NV.AGR.TOTL.CN, NY.GDP.MKTP.CN, NY.GDP.MKTP.KN, NE.GDI.STKB.CN, NE.CON.TETC.CD, EN.CO2.ETOT.ZS, TX.VAL.MRCH.HI.ZS, NV.SRV.TETC.KN, TM.VAL.MRCH.CD.WT, TX.VAL.MRCH.AL.ZS, SP.POP.GROW, NY.GDS.TOTL.KN, NY.TRF.NCTR.CD, EG.ELC.FOSL.ZS, DC.DAC.NLDL.CD, NV.IND.MANF.KD.ZG, NE.CON.TETC.KN, FI.RES.XGLD.CD, NE.EXP.GNFS.CD, NY.GDS.TOTL.CN, SP.POP.DPND.YG, SH.DYN.MORT, EN.CO2.MANF.ZS, FR.INR.LEND, FP.WPI.TOTL, EN.URB.LCTY, NV.IND.TOTL.KD, NE.CON.TETC.KD, SP.DYN.CBRT.IN, NY.GDP.DEFL.KD.ZG, EG.ELC.RNWX.KH, NE.CON.PETC.CD, NY.GSR.NFCY.CD, NY.GDP.MKTP.KD, EN.URB.LCTY.UR.ZS, TX.VAL.MRCH.WL.CD, EN.ATM.CO2E.LF.KT, FR.INR.RINR, EG.ELC.HYRO.ZS, EN.CO2.OTHX.ZS, TM.VAL.MRCH.R4.ZS, NE.CON.GOVT.CN, NY.GNP.PCAP.KD.ZG, AG.LND.CREL.HA, AG.AGR.TRAC.NO, EG.ELC.LOSS.ZS, NV.IND.TOTL.KN, NY.GDP.DEFL.ZS, NY.GDP.FCST.KD, EN.URB.MCTY.TL.ZS, AG.LND.ARBL.ZS, BN.TRF.CURR.CD, MS.MIL.XPRT.KD, NE.GDI.TOTL.KN, DT.ODA.ODAT.PC.ZS, EG.ELC.RNWX.ZS, NE.CON.GOVT.KD.ZG, NE.CON.PETC.ZS, NE.CON.PRVT.KD, NY.TRF.NCTR.KN, SP.POP.TOTL, SP.RUR.TOTL, NE.CON.PETC.KN, NE.CON.PRVT.PC.KD, NE.CON.PRVT.CN, IP.TMK.TOTL, SP.POP.65UP.TO.ZS, NY.EXP.CAPM.KN, NE.CON.PRVT.CD, NY.TAX.NIND.CN, SP.URB.GROW, NE.CON.PRVT.PC.KD.ZG, AG.LND.ARBL.HA, NE.CON.GOVT.ZS, TM.VAL.MRCH.R1.ZS, TM.VAL.MRCH.OR.ZS, FP.CPI.TOTL, DC.DAC.JPNL.CD, EN.URB.MCTY, NV.IND.MANF.ZS, NE.CON.PRVT.KN, NE.GDI.FTOT.KD, BX.PEF.TOTL.CD.WD, NY.GSR.NFCY.KN, NE.GDI.TOTL.KD.ZG, NE.DAB.TOTL.ZS, EG.ELC.COAL.ZS, NV.AGR.TOTL.KN, NV.SRV.TETC.CN, NY.GNS.ICTR.CD, NE.RSB.GNFS.CD, DC.DAC.AUTL.CD, AG.PRD.FOOD.XD, DT.ODA.ALLD.KD, SP.POP.0014.TO.ZS, NE.CON.TOTL.KN, FR.INR.RISK, TX.VAL.MRCH.CD.WT, AG.SRF.TOTL.K2, TM.VAL.MRCH.AL.ZS, NE.CON.GOVT.CD, SP.DYN.TO65.FE.ZS, SP.POP.DPND.OL, SH.MED.PHYS.ZS, NY.GNP.PCAP.CN, NE.IMP.GNFS.ZS, NY.GNP.MKTP.KN, EG.ELC.NGAS.ZS, NV.AGR.TOTL.KD, TM.VAL.MRCH.R6.ZS, SP.DYN.CDRT.IN, PA.NUS.ATLS, NE.GDI.FTOT.KD.ZG, NE.DAB.TOTL.CN, NE.GDI.FTOT.CN, SH.DTH.IMRT, AG.PRD.CROP.XD, SP.ADO.TFRT, NE.CON.TETC.ZS, NE.GDI.FTOT.ZS, NE.CON.TETC.KD.ZG, NV.IND.MANF.KD, SP.POP.1564.TO.ZS, SP.DYN.AMRT.MA, SP.DYN.TFRT.IN, AG.PRD.LVSK.XD, EG.ELC.PETR.ZS, EG.USE.COMM.FO.ZS, NE.CON.TOTL.KD, NE.IMP.GNFS.KD.ZG, EN.ATM.CO2E.EG.ZS, NY.GNP.MKTP.CN, DC.DAC.SWEL.CD, NY.GDP.DISC.CN, NY.GNP.MKTP.KD.ZG, EG.USE.ELEC.KH.PC, NE.DAB.TOTL.CD, SP.RUR.TOTL.ZS, NY.TAX.NIND.CD, SH.MED.BEDS.ZS, NY.GDY.TOTL.KN, AG.PRD.CREL.MT, NV.AGR.TOTL.KD.ZG, NV.IND.TOTL.KD.ZG, DC.DAC.GBRL.CD, FP.CPI.TOTL.ZG, NY.GNP.PCAP.KD, NY.GSR.NFCY.CN, NE.GDI.FTOT.CD, NY.GDP.PCAP.CD, TX.VAL.MRCH.R6.ZS, EN.ATM.CO2E.LF.ZS, NV.IND.TOTL.CD, DC.DAC.USAL.CD, NE.EXP.GNFS.KN, NV.SRV.TETC.KD.ZG, NE.GDI.TOTL.CN, NE.CON.TOTL.CD, NV.AGR.TOTL.CD, AG.YLD.CREL.KG, NE.IMP.GNFS.KN, NE.TRD.GNFS.ZS, SP.DYN.TO65.MA.ZS, SP.RUR.TOTL.ZG, NE.GDI.FTOT.KN, NE.IMP.GNFS.KD, DT.ODA.ODAT.GI.ZS, DC.DAC.CECL.CD, EG.USE.PCAP.KG.OE, DC.DAC.DNKL.CD, EN.ATM.CO2E.SF.KT, TX.VAL.MRCH.R4.ZS, NY.TAX.NIND.KN, AG.LND.TRAC.ZS, NY.GDP.FCST.KN, NE.CON.PETC.KD.ZG, NY.GNS.ICTR.ZS, NE.RSB.GNFS.CN, NV.IND.MANF.CN, NE.GDI.TOTL.CD, DC.DAC.CHEL.CD, IP.TMK.NRES, NE.CON.PRVT.KD.ZG, FI.RES.TOTL.CD, NV.IND.MANF.KN, NE.GDI.FPRV.ZS
SLV,,,,7380000.0,,,12520.0,0.0,,,,,52.953,,94.1122777169783,,,,7.673860911270981,12.667785234899302,,50.6601609568782,,108400000.0,274.054,,,583.053,0.0,,7380000.0,,38.516,,136.36671462829702,,,,,79.2435424354244,2.5000000015,,0.17163481457460902,,,5.25830258302583,,,,,,20850.0,,,,,,1095105.0,,1.25838926174497,4237100000.0,,23191.0,,,0.20506597037329896,,15.498154981549801,123.9,,,12.667785234899302,0.0,,42780000.0,,48.383,0.0,,,,,,,,60.0479616306954,8010000.0,15.498154981549801,,50.6122682926829,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,86.07382550335569,,108720000.0,0.0,2.86665903149043,,,,,,,6600000.0,,,87.63489567794491,183.3,,,,326221.0,,,47.17,,,,,,29.7890156651645,119200000.0,546.383,,,,0.0,,,297088.0,1600.0,,,,,11.4735411568327,23.405275779376502,,,,2.5956248597553597,,,,,,2843246.0,1748141.0,,,,,3.33692547180229,,,,3.3116389731702696,,488000.0,,,,1.88110628742152,10000.0,326221.0,,,,,,,,,,,,,,34.85,42780000.0,45.1464980518745,,,119160000.0,21040.0,0.0,,50.34866,6.47738203903347,,,,,,,,16.594,1.0,,,,15916.0,60.69,144.6804,,,,,51.5165764763232,352.496,6.679,30.73,,,,,,,,,,,,61.484,,,,278612.0,,,,-2.68247036807423,,,,,,93.7106918238994,,8000000.0,,,,,,937.81,,,41.81548,2.58891126617396,,,,,,,0.0,0.0,,32.7868852459016,,,,,,,,,,24551105.0,,
NAM,,,,,,,386420.0,,,,,,49.717,,83.6891863340545,,,,0.00121463882714475,,,50.638606017995,,,359.291,,,,,,,,18.334,,0.7497746844975649,,,,,,,,1.03842328141757,,,,,,,,,823290.0,,,,,,113172.0,,,,,,,,,,,,,,,,,,,45.387,,,,,,,,,46.936073558527404,,,,47.499195121951196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41636183604302,,,,,,,,,,76.9145387401167,,,,,37724.0,,,42.361,,,,,,33.3333333333333,,,,,,,,,85600.0,,,,,,,0.778583488199784,,,,,,,,,,617282.0,504110.0,,,,,3.6881036544075503,,,,4.76112389741059,,641000.0,,,,,,,,,,,,,,,,,,,,65.56,,41.8721103158686,,,,824290.0,,,43.33307,6.7746475939377495,,,,,,,,18.081,,,,,,30.11,130.1508,,,,,54.4397860297238,435.048,6.167,77.27,,,,,,,,,,,,81.666,,,,35592.0,,,,,,,,,,,,,,,,,,415.794,,,34.9713,1.89743813881035,,,,,,,,,,,,,,,,,,,,,,
UKR,,,,,,,,,,,,,71.584,,52.647422037295705,,,,,,,55.273765737535705,,,116.152,,,,,,,,47.542,0.0,74.57259860188141,,,,,,,,,,,,,,,,,579350.0,,,,,,20539872.0,,,,,,,,,,,,,,,,,,,66.078,,,,,,,,,,,,,68.7638536585366,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.26125249557075,,,,,,,,,,41.4740797512848,,,,,1205024.0,,,19.808,,,,,,5.86675515796788,,,,,,,,,,,,,,,6.73328066029629,,,,,,,,,,,43203635.0,22663763.0,,,,,7.319705853454231,,,,2.8513811733842997,,,,,,,,2909022.0,,,,,,,,,,,,,,,,27.169852721883203,,,,603560.0,,,78.61343,11.1733422860109,,0.0,,,,,,8.417,,,,,,,29.029,,,,,65.5104414246625,213.493,2.17,,,,,,,0.0,,,,,,52.458,,,,,,,,,,0.0,,,,,,,,,,,,,,,65.46457,-0.15833899502949,,,,,,,,,,,,,,,,,,,,,,
SMR,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,50.001,,263.11666666666696,,,,,,,,0.0633432571102806,,,,,,,,,60.0,,,,,,7894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5273955921652402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6666666666667,,,,,,,,,,15787.0,7893.0,,,,,,,,,4.760642118826049,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.999,,,,,,,,,,,,,,,,,,,,,,,,,,0.34266167166475103,,,,,,,,,,,,,,,,,,,,,,
BLZ,29965001.791968,,82.0237227771105,2820000.0,,,790.0,0.0,,,,4.892277219026879,61.866,,100.33212049416099,,,,0.263042525208242,,,50.5834151698504,,,215.95,,,36.67,,,2820000.0,,53.72,452.02373786971606,4.15173169662429,,,,,,1.4285700004285702,,0.380143821078975,,,,,,,,,22810.0,,,,1916.89000116155,,50873.0,,,,9.47706382797363,,,0.390878233690528,0.38721871997127794,,,,,,,0.0,,25400000.0,,59.224,0.0,,,,,,,,3.4633932485751897,2780000.0,,,60.512780487804896,29756051.570278004,,,80000.0,,1.9759261148389797,,,,,,,,,,,,990.637714244925,,,,,42807100.0,181531400.0,,,,,,15897000.0,,2.8197125336922997,,,,,,,,,,91.9592993738365,,,,,,,,44.382,1.7630268436101602,,,-208950.221689917,93814382.1767086,,,36.67,,,,,,,8129.0,211.0,,,23.581099468191198,,,1.5782551512494498,,,,29.7779326511864,,,,,,94701.0,43828.0,,,,,4.179470121751621,,,,2.24826842965598,,36000.0,,,,,,,,,,,,,,,,,,,,13.34,25400000.0,45.9034223503448,,,8681410.0,22970.0,,,61.9444,8.37282112032493,,448.871712019936,,,,,,10.86,1.4285699129,,,,,13.01,181.16,,,,,49.9171075279036,255.815,6.48,13.65,,,,,,42508600.0,,,,,,46.28,,,,4848.0,,,2700000.0,,,-298500.0,,316.416952217695,,100.0,,,,,,,,596.383,,,56.41151,3.4871328104885,,,,,,,0.0,,,58.6111111111111,,,,,,,,,,,,
BHR,,,,940000.0,,,70.0,0.0,,,,,56.65,,83.0733169801036,,,,2.8985507246376803,,,46.19292060694121,,,223.841,,,1771.161,,,940000.0,,82.337,,243.368115942029,,,,,,,,0.0059550749148424295,,,,,,,,,690.0,,,,,,138264.0,,,,,1323.0,,,10.5473964412472,,,123.8,,,,0.0,,8500000.0,,50.419,0.0,,,,,,,,10.1449275362319,940000.0,,,53.4585121951219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186000000.0,,3.28273404987337,,,,,,,,,,77.8533660397929,183.1,,,,67726.0,,,45.876,,,,,,48.983104785048894,,1771.161,,,,,,,,,,,,,,1.4492753623188401,,,,5.59777041995188,,,,,,167924.0,29660.0,,,,,2.85128986922656,,,,3.30355183009587,,1000.0,,,,,,,,,,,,,,,,,,,,54.02,8500000.0,42.5257854743813,,,198000000.0,690.0,,,56.60314,5.21995094031071,,,,,,,,13.728,,,,,913.0,72.97,89.0036,,,,,54.6229246563922,312.423,7.132,24.23,,,,,,,,,,,,17.663,,,,,,,940000.0,,,,,,,100.0,,,,,,,,,,,45.01692,3.18574637185879,,,,,,,0.0,,,,,,,,,,,,,,,
MOZ,,,,3590000.0,,,466490.0,0.0,,,,,36.863,,82.950029704615,,,,0.260688216892596,0.0,,51.1416288012099,,126100000.0,473.656,,,2632.906,0.951625693893735,,3590000.0,,4.949,,9.71958849411226,,,,,79.69865186360029,0.02875000002875,,0.31975759129903497,,,7.0578905630452,3590000.0,,,,,786380.0,,,,,,378266.0,,17.1837708830549,,,,,,0.344472864434033,,,,,,5.9665871121718395,0.0,,41630000.0,,34.137,56.9637883008357,,,,,,,,59.32119331620849,3590000.0,13.2434575733545,,35.466756097561,,,,,,,14.4391408114558,,,,,,,,,,,,,,,,,,,,,76.84964200477329,,129000000.0,0.47732696897374705,1.98217867684568,,,,,,,,,,77.81658872296958,,,,,194544.0,,,48.812,,,,,,51.430474851030795,83800000.0,1026.76,,,,2.77557494052339,,,731500.0,2150.0,,,,,2.54529136013418,3.1079122052951496,,,,0.46969302486233006,,,,,,7643290.0,7265024.0,,,,,2.8059251971337003,,,,5.6870764728830006,,2444000.0,,,,,,194544.0,,,,,,,,,,,,,,49.82,41630000.0,42.5343405784682,,,89000000.0,799380.0,0.6344171292624899,,27.27583,5.1334409816453705,,,,,,,13.2434575733545,28.229,0.02875000002875,,,,,52.07,127.88,,,,,54.6597342243981,533.604,6.6,32.29,,,,,,,,,,,,95.051,,,,641800.0,,,,,,,,,5.9665871121718395,38.9972144846797,,,,,,,,877.375,,,22.46808,1.7929855529989902,,,,,,,1499.803,0.35799522673031003,,8.79705400981997,,,,,,,,,,,,
SSD,,,,,,,,,,,,,33.526,,80.0659838646308,,,,,,,49.8213616763508,,,513.085,,,,,,,,8.737,,,,,,,,,,,,,,,,,,,,,,,,,263081.0,,,,,,,,,,,,,,,,,,,30.751,,,,,,,,,,,,,32.1046585365854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87959049882175,,,,,,,,,,75.22495450677451,,,,,18152.0,,,51.165,,,,,,6.89977611458068,,,,,,,,,,,,,,,,,,,,,,,,,,3011112.0,2748031.0,,,,,2.6884752211143197,,,,1.7539196665538002,,,,,,,,,,,,,,,,,,,,,,,,41.776327150899704,,,,,,,23.05647,4.84102935785632,,,,,,,,32.037,,,,,,,144.236,,,,,55.535197627986,575.08,6.733,,,,,,,,,,,,,91.263,,,,,,,,,,,,,,,,,,,,,,,,,18.48247,1.8916298036233001,,,,,,,,,,,,,,,,,,,,,,
ISL,253885656.329253,0.0410971535037651,61.9326835053985,,,,21200.0,0.0,,,9926457258.80005,-0.0846619462922149,76.3,69.7566907645904,75.960253184463,,31.5789473684211,3.11875452951991,,2.8328611898017,759872961.642581,49.4729378133619,,74200000.0,95.945,,97194659.5215891,1092.766,0.0,0.0,,,80.803,568.431661909523,1.7858254364089798,,,30.243309235409605,,73.71967654986521,0.40083333330883003,,0.6702824682034749,429810356.339723,,23.7196765498652,,2606590987.5141,,,,100250.0,,-3976656736.1949205,40162257734.1933,1401506.51922036,,144661.0,,11.7563739376771,1674800000.0,,104.0,,0.39541677467145503,6.10384909707366,,2.56064690026954,17.2,,,,0.0,6.798866855524079,,,70.84,4.02684563758389,,,,,38958828.0,41.4016023779788,,21.1471321695761,,,-0.34170605483061,73.50341463414641,253042671.86694598,,,,0.0,-2.0128830332421597,0.0,,0.0,1396914.03236164,239899651422.251,42132652.0,,,,,24.561403508771896,15436.4950807796,,,,,101765752.0,250910310629.50198,,,0.877192982456141,81.4447592067989,,80759800.0,0.0,1.94871974343751,,,3.98009950248756,,,,22900000.0,105112729.928159,,61.677347067148894,21.1,16.6666666666667,,,,,,25.5,13.2827254358987,0.0,,-842984.46230741,2763580277.8169,,70600000.0,1012.092,,96.0199004975124,26.3157894736842,0.0,11836883.0,-1.9352486352198501,,6177.0,14.759535655058,,0.0405586170391654,,,1.19700748129676,,,,,0.0,2.10825477432104,,,-563430134.7405549,179029.0,34368.0,,,,,8.11698100566145,93376689532.921,,,2.57324794898277,,120000.0,11.6314995638218,0.0,2.56064690026954,0.0447795773289555,,,,,561245659.026222,,,,,0.0,,,,7918070.40656993,,87.3,,35.0518687257825,,,76478400.0,103000.0,0.0,29530709.0085432,84.09193,14.282906117314,1.2,566.544280535556,38.2828478484589,250088122299.673,0.0,,0.0,7.0,0.4008330107,-22.7563746147202,98591928.0,24908158.0,85.0,57.45,83.9442,,24.475973016934,,,56.831150268556,164.936,3.88,92.12,3.98009950248756,69.7566907645904,,-9.04991445455352,2.0927198736055903,101427856.0,,,-0.00549983434207491,2871.0432388048903,245967585.922683,19.197,,,246933653893.307,,,,,4.622871046228809,,-337896.0,62140984.737013794,1418.12586971526,3.8243626062322904,92.61744966442949,,,97353346269.1159,,,,,,86342687061.8652,79.6844502264377,74.12383,-0.6380902211784351,60965995977.9386,602883671.3397889,,,2916.7062319512397,,44.004,0.0,,514.75,,,,3173824.0,,,,,,23919350.0,,
VIR,25700000.0,,,,,,120.0,,,,,,66.367,,84.4040666234047,,,,2.85714285714286,,,50.434930922735795,,,214.879,,,,,,,,57.864,753.66568914956,97.42857142857142,,,,,,,,0.117302052785924,,,,,,,,,350.0,,,,,,19732.0,,,,,,,,,,,,,,,,,,,61.944,,,,,,,,,34.2857142857143,,,,64.1015609756098,25700000.0,,,,,,,,,,,,,,,,,,,,,,25700000.0,,,,,,,,,6.3561481489744605,,,,,,,,,,73.10728963876271,,,,,,,,34.62,,,,0.0,,,,,,,,,,,,57.0,,,,,,11.4285714285714,,,,,,,,,,34100.0,14368.0,,,,,6.125987833304911,,,,8.78225715179902,,4000.0,,,,,,,,,,,,,,,,,,,,231.21,,39.644095741656706,,,,350.0,,,65.77631,11.296776984642,,753.66568914956,,,,,,9.68,1.0,,,,,,150.614,,,,,54.2299164250384,290.935,5.651,88.78,,,,,,25700000.0,,,,,,42.136,,,,,,,,,,0.0,,753.66568914956,,,,,,,,,,,,,55.02106,3.11741094888889,,,,,,,,,,142.5,,,,,,,,,,,,
SEN,836493103.623096,14.209599102888,34.35509495001,240000.0,8000000.0,180544999400.0,86470.0,0.0,,,-63528964096.0,2.9934482549991803,39.151,,86.58892028329241,2144469968.8434103,,2.42863007232233,0.0727159403729289,0.0,1006491584.97283,50.25634210141111,82975309900.0,158600000.0,440.715,,156798626.216838,814.074,0.189155107187894,,240000.0,,23.645,62824.9088210958,16.961294343738597,,,,,81.1475409836065,245.26010162116,,0.898161968031191,555350359.6463361,,6.620428751576299,,3123097661.1795,6.87642130555372,,57520789.9970261,192530.0,,130368541798.085,242635554800.0,411938.111557045,,772141.0,,11.3253012048193,2124900000.0,,46325.0,30000.0,0.28524498266749704,0.24929093282067,400068897.837088,0.0,126.0,541628171.569424,,2.00803212851406,0.0,,2190000.0,169170321400.0,37.613,0.0,,,,,38456447000.0,21.1733902547671,,44.91248117176539,110000.0,1.19798234552333,33.2007994460299,38.363243902438995,,,,,,0.218051995143,0.0,26182991900.0,,,1408736755700.0,43438985200.0,191050828800.0,,4.44779123323138,,,873.953786984789,,1516728512.65145,,46135611400.0,205158383600.0,1345207795700.0,,778972313.62607,,86.6666666666667,728250581000.0,163215000.0,5.22088353413655,2.73170449755888,215103619072.0,,,,,1240423039000.0,,177113949.284331,14107554800.0,81.6621003522585,302.5,,,,384417.0,380313401.322863,2695020005.46124,50.395,2.4685774708013097,,736136853.1065769,,2853946780.71847,49.785855174119796,124500000.0,722.399,,,,3.4678436317780603,10505829400.0,,961167.0,190.0,,182404595700.0,15.2510552091502,,11.771862572950802,15.2339895081286,,,168313716700.0,0.0734943308310555,,-5.21091952208688,88.00274023995578,1970448124.6195397,,3265558.0,2493417.0,995604609100.0,603.403193150924,161409417200.0,,2.64046757093275,582723802198.085,658115266.743713,,5.49739865807306,-0.7777096852679509,2933000.0,5.1208384544905305,,11.034047919293801,,,384417.0,,914812174300.0,,,,16.161610001161403,97.57136992767771,,257860206600.0,132839780400.0,,20315323.0674929,,63.19,2190000.0,43.76578214198,1157443223600.0,,124163000.0,196710.0,3.4678436317780603,42835460.5194928,30.29894,4.92681993103389,,,18.7447601824447,,,574385633.4522611,1.19798234552333,25.858,245.26010162116,,200175845400.0,,18982.0,73.35,194.1686,93.1235786944463,,2.47019090883775,,53.593750287087204,491.532,6.994,32.02,,,2514732913.39112,32.6484096226949,,,,19135582200.0,,,816177780.555603,76.355,,,1475576337498.08,528113.0,-14.3186321160074,6.29639267914932,,,,,,256.15625373155103,2.00803212851406,88.7387387387387,106756018.312524,,452355260400.0,8.7365083875722,9125016600.0,689758832.691459,188108914.148879,549.45,515884220400.0,39.91815043721179,26.37423,1.89052981088043,,1275642465.43386,0.645066491047023,80000.0,,,0.0,5.22088353413655,,0.647800886464371,,4.1723367459728,,4982538200.0000105,,37205466.9295331,,,1.97011037261161,,,
BMU,89249986.70071559,,,,,,4.0,0.0,,,,4.679999999997309,,,,,,,,7.6335877862595405,,,,71100000.0,,,,176.016,0.0,,,,100.0,1681.31868131868,910.0,,,,,77.0745428973277,,,0.008791208791208791,,,20.112517580871998,,,,,,50.0,,,,25952.524659811002,,45500.0,,45.801526717557294,,,,,0.157075218920166,3.8684835164835203,,0.562587904360056,,,,,0.0,,,,,0.0,,,,,,,,8.0,,,,,95199985.8140967,,,,,2.14927472527211,2.67175572519084,,2.67175572519084,,,,,,,,,24628.2229818167,,,,,76500000.0,1180839872.0214,,,,54.198473282442706,,,0.38167938931297707,2.4774774774774904,,,,,,,,,,,,,,,,,,,0.939036516447359,,,5949999.11338104,1120584145.6726599,,26200000.0,176.016,,,,0.0,,,,40.0,,,6.478439779395731,,,8.0,,,,,,,,,,45500.0,0.0,,,,,,,,,2.44728565187257,,400.0,,0.0,2.8129395218002795,,,,,,,,,,,,,,,,,132.04,,,,,,50.0,0.0,,,,,1793.40659340659,,,,,,,0.857142984867095,,,,,82.77,,,,,,,,,170.89,,,,,,81600000.0,,,,,,0.0,,,,,,,,,,5100000.0,,1961.5381692465,,100.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,400.0,,,,,,,,,,,,
BLR,,,,,,,,,,,,,71.041,,60.879048591756494,,,,,,,54.686200447979495,,,104.837,,,,,,,,33.522,,40.7770459475449,,,,,,,,,,,,,,,,,202840.0,,,,,,2772677.0,,,,,,,,,,,,,,,,,,,65.519,,,,,,,,,,,,,68.2126585365854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8891313629387809,,,,,,,,,,47.518051498240794,,,,,580833.0,,,23.377,,,,,,20.9484552293686,,,,,,,,,,,,,,,7.022341092289209,,,,,,,,,,,8271216.0,5498539.0,,,,,8.30499924708314,,,,4.2903949360046605,,,,,,,,580833.0,,,,,,,,,,,,,,,,29.5365053490936,,,,207600.0,,,76.97408,13.3609970935157,,,,,,,,9.718,,,,,,,16.9742,,,,,62.1584954038233,198.55,2.59,,,,,,,,,,,,,66.478,,,,,,,,,,,,,,,,,,,,,,,,,64.81319,-0.7830801937989879,,,,,,,,,,,,,,,,,,,,,,
SRB,,,,,,,,,,,,,,,,,,,,,,,,,169.2944,,,,,,,,,,,,,,,,,,,,,,,,,,,87460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88360.0,,,68.27151,,,,,,,,,,,,,,,,65.6718,,,,,,210.8732,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.99596,,,,,,,,,,,,,,,,,,,,,,,
